lung_t_cell_0	lung_t_cell_1	lung_t_cell_2	lung_t_cell_3	lung_t_cell_4
IP6K1	0	0	0	0	0.349065217915533
ATXN1	0	0	0	0	0.368629867508389
DDX49	0	0	0	0	0.300814394675992
SNRNP200	0	0	0	0	0.356758274175167
SLIRP	0	0	0	0	0.360280448880902
IMPDH2	0	0	0	0	0.436852172022149
MRPL9	0	0	0	0	0.39188490150432
CLN3	0	0	0	0	0.832104465469321
ATXN2	0	0	0	0	0.516766849169389
HSPA5	0	0	0	0	0.277185297296755
FAM63B	0	0	0	0	0.481490621218941
AVL9	0	0	0	0	0.35852365774074
SLC39A9	0	0	0	0	0.335803155605205
PSMD10	0	0	0	0	0.520771616569476
MAPK14	0	0	0	0	0.490914234808081
HAUS4	0	0	0	0	0.317039371097206
SLC8B1	0	0	0	0	0.29564410214935
COMMD5	0	0	0	0	0.41151423035422
PRKRA	0	0	0	0	0.531872452502786
MAP4K5	0	0	0	0	0.371599512469574
PPFIA1	0	0	0	0	0.320394506791293
LAT2	0	0	0	0	0.306758180914782
KIF13A	0	0	0	0	0.558079788721872
KAT6B	0	0	0	0	0.312830264316488
TRIM14	0	0	0	0	0.309062457163668
ZCCHC8	0	0	0	0	0.606138982296824
TMX2	0	0	0	0	0.58411912416387
GSTK1	0	0	0	0	0.263276346669902
SIGLEC7	0	0	0	0	0.483652365939508
CHCHD5	0	0	0	0	0.303844261241327
EXOSC4	0	0	0	0	0.51155697164447
TREX1	0	0	0	0	0.381710120032168
FBXL3	0	0	0	0	0.312901385492505
KLHL18	0	0	0	0	0.643816333340422
SDHAF2	0	0	0	0	0.468678203221169
SENP5	0	0	0	0	0.807593006099383
NDUFB4	0	0	0	0	0.329621587810676
UBE2E3	0	0	0	0	0.290654249915352
NDUFA10	0	0	0	0	0.379850232018311
TMEM245	0	0	0	0	0.288673832677373
GLIPR1	0	0	0	0	0.269172104942448
CD2BP2	0	0	0	0	0.541309767123363
RGS12	0	0	0	0	0.481000611687521
TADA3	0	0	0	0	0.268097502090419
CAMLG	0	0	0	0	0.343097066485011
NFYC	0	0	0	0	0.409818666172029
RECQL	0	0	0	0	0.349464686774285
TXNDC11	0	0	0	0	0.391395904169112
TSTA3	0	0	0	0	0.433998512246816
AKR7A2	0	0	0	0	0.517367395774967
FAM3C	0	0	0	0	0.450690832774421
RBBP7	0	0	0	0	0.694672454006107
GNPDA1	0	0	0	0	0.276252972948017
MLX	0	0	0	0	0.285837363780914
APRT	0	0	0	0	0.283844034157389
RIOK1	0	0	0	0	0.286964347083623
RNF135	0	0	0	0	0.668159920255301
VPS36	0	0	0	0	0.379900973212277
HMGN4	0	0	0	0	0.429373806809469
EIF2S1	0	0	0	0	0.255268298180159
ARF4	0	0	0	0	0.347034188953367
CEP57	0	0	0	0	0.530498048894884
CCS	0	0	0	0	0.379486357888086
WSB2	0	0	0	0	0.302440303906846
SMARCB1	0	0	0	0	0.368840104266042
HADHA	0	0	0	0	0.265669087435898
SCAP	0	0	0	0	0.505452677039771
FAM136A	0	0	0	0	0.646078407350668
IRF3	0	0	0	0	0.537820489539254
SLMAP	0	0	0	0	0.453452240903374
SNRNP25	0	0	0	0	0.70354935553094
ITFG3	0	0	0	0	0.405067151158354
ARFIP1	0	0	0	0	0.255735099013859
TMEM115	0	0	0	0	0.297137957017884
DDX54	0	0	0	0	0.667091765438976
MRPL16	0	0	0	0	0.334337992832282
ALDH1A1	0	0	0	0	0.686634834360772
LGALS8	0	0	0	0	0.524059975459994
SPG11	0	0	0	0	0.554809748990914
SF3B4	0	0	0	0	0.392310547398668
ARSA	0	0	0	0	0.496367239962418
NXF1	0	0	0	0	0.252604826304831
DTX2	0	0	0	0	0.271614272061821
GALNT6	0	0	0	0	0.40441543960982
PNN	0	0	0	0	0.366362142585675
ING3	0	0	0	0	0.312172311735016
UNC45A	0	0	0	0	0.365263027423847
CDC123	0	0	0	0	0.387409746312246
INTS1	0	0	0	0	0.441672999761586
DVL3	0	0	0	0	0.32501232883101
DNAJB14	0	0	0	0	0.322674856397332
ATXN3	0	0	0	0	0.50409091524517
DOK1	0	0	0	0	0.465838336353306
DIDO1	0	0	0	0	0.684078155813378
PTPN12	0	0	0	0	0.308852567707871
HIPK2	0	0	0	0	0.250881455499441
BCCIP	0	0	0	0	0.529954200539326
ZNF292	0	0	0	0	0.523300944702744
IVD	0	0	0	0	0.263067685818174
IPO5	0	0	0	0	0.437332471318277
MORC3	0	0	0	0	0.377047633327062
YIPF2	0	0	0	0	0.34988233252793
AGO4	0	0	0	0	0.574251451589651
ARID3A	0	0	0	0	0.808206937021866
PCBD1	0	0	0	0	0.290046649519395
FBXW2	0	0	0	0	0.559305420747986
TUBGCP2	0	0	0	0	0.321639385656921
TCERG1	0	0	0	0	0.452982366335396
PRRC2B	0	0	0	0	0.354111100967143
HN1	0	0	0	0	0.271709324416674
STK25	0	0	0	0	0.302496990121532
AKIP1	0	0	0	0	0.361883608333802
LMO4	0	0	0	0	0.381457013003677
PTCH2	0	0	0	0	0.391288672317042
C21orf59	0	0	0	0	0.410433691078925
DAXX	0	0	0	0	0.615274880384315
HERC4	0	0	0	0	0.29933229356674
GDE1	0	0	0	0	0.366745092180865
PHF5A	0	0	0	0	0.392526067895118
SCAMP4	0	0	0	0	0.690641747392678
CEP295	0	0	0	0	0.314035659927274
RSRC1	0	0	0	0	0.335216145529002
FXR1	0	0	0	0	0.26128594865734
NME3	0	0	0	0	0.405168758900471
ILVBL	0	0	0	0	0.270720897732022
RNF20	0	0	0	0	0.374727377633715
CDK2AP2	0	0	0	0	0.280791721511566
IREB2	0	0	0	0	0.329177134511302
CWC15	0	0	0	0	0.268552406470088
ARPC1A	0	0	0	0	0.479113719251588
MCMBP	0	0	0	0	0.30517830718502
NUDT1	0	0	0	0	0.274341088226445
TXLNA	0	0	0	0	0.407962503964473
SMC4	0	0	0	0	0.414202321366185
PCYT1A	0	0	0	0	0.769711516729785
MAPRE2	0	0	0	0	0.338464027229839
NSUN2	0	0	0	0	0.408788960985824
EIF5A	0	0	0	0	0.306932603571781
CCNDBP1	0	0	0	0	0.462600276561429
CKLF	0	0	0	0	0.347486231244037
FAM32A	0	0	0	0	0.273295049308043
TMEM8A	0	0	0	0	0.251808007207633
CA5BP1	0	0	0	0	0.384888676653115
GTF2E2	0	0	0	0	0.553538977646707
PDCD6	0	0	0	0	0.283295974396975
APH1B	0	0	0	0	0.271955157297089
CCDC174	0	0	0	0	0.443418202251015
COX7A2L	0	0	0	0	0.376431475725274
TAF12	0	0	0	0	0.256560840170671
MTPAP	0	0	0	0	0.291545549886437
CHIC2	0	0	0	0	0.301020809998804
DRG1	0	0	0	0	0.291538912870261
PSAP	0	0	0	0	0.253193988657429
DCP2	0	0	0	0	0.274317803103354
PPDPF	0	0	0	0	0.296947527327994
ILF2	0	0	0	0	0.338780834230194
MFAP1	0	0	0	0	0.591703533559826
CCDC186	0	0	0	0	0.548607675697783
C6orf89	0	0	0	0	0.280556872687032
SCAF4	0	0	0	0	0.402189573019589
BRD9	0	0	0	0	0.316004575790418
SSRP1	0	0	0	0	0.422139868146139
RIT1	0	0	0	0	0.26294995150417
SART1	0	0	0	0	0.429125549536368
ANAPC13	0	0	0	0	0.286619302578131
DDX39A	0	0	0	0	0.264728653674948
VRK3	0	0	0	0	0.398124241003871
IPO9	0	0	0	0	0.683076317420968
NCBP1	0	0	0	0	0.31504655102818
WDR48	0	0	0	0	0.585814285538298
RAB5B	0	0	0	0	0.429015803437228
CNIH1	0	0	0	0	0.251295778033868
PTPRA	0	0	0	0	0.374593438492411
NFATC2IP	0	0	0	0	0.774549434009235
BZW2	0	0	0	0	0.405170954293588
RAB3GAP1	0	0	0	0	0.293865139243748
SH3GLB1	0	0	0	0	0.261753216700417
TAF15	0	0	0	0	0.565494487718357
IL17RA	0	0	0	0	0.260618009218976
UPF3A	0	0	0	0	0.250462667782399
HIST1H2BK	0	0	0	0	0.547500195763303
PDIA3P1	0	0	0	0	0.263256996752304
USB1	0	0	0	0	0.256750529221772
RBM26	0	0	0	0	0.287037003991813
PPP2CB	0	0	0	0	0.363003377443361
DNAJC21	0	0	0	0	0.271687562289584
WDR45	0	0	0	0	0.380232887617058
PDS5A	0	0	0	0	0.378606819373946
G3BP2	0	0	0	0	0.39713526345253
POLG2	0	0	0	0	0.381272076174575
GRSF1	0	0	0	0	0.321597718632365
SSBP4	0	0	0	0	0.507158295550289
UAP1	0	0	0	0	0.552296065361313
FADS3	0	0	0	0	0.438034812032944
MICU2	0	0	0	0	0.394698245061436
RABEP1	0	0	0	0	0.647439934061916
AMFR	0	0	0	0	0.274986536146445
ASCC2	0	0	0	0	0.614043821299474
PARL	0	0	0	0	0.251354131194251
TIAL1	0	0	0	0	0.26719378409726
RNF40	0	0	0	0	0.568789391001327
CLIP1	0	0	0	0	0.359848986004338
SNORD3A	0	0	0	0	0.304314505656509
FHOD1	0	0	0	0	0.285973579982186
ZFX	0	0	0	0	0.447701487628835
